,ds,yhat,yhat_lower,yhat_upper
9905,2006-03-22,8.810746521981518,7.0995693204331385,10.510075558731025
9906,2006-03-23,8.833108612088106,7.202751280984258,10.543369879059242
9907,2006-03-24,8.832429633642448,7.189209495232049,10.591403615736535
9908,2006-03-25,8.813280505805995,7.152961239452894,10.602705934655873
9909,2006-03-26,8.901907835466693,7.0161604574998035,10.83505497686337
9910,2006-03-27,8.951447260125489,7.3825871219928185,10.795259230337326
9911,2006-03-29,9.05089494727729,7.414595300333414,10.685291552042274
9912,2006-03-30,9.050926215531772,7.300775943578701,10.831864313087285
9913,2006-03-31,9.034829114154642,7.295970598311892,10.789828142823685
9914,2006-04-01,9.007400090814581,7.316123524301927,10.764115346755466
9915,2006-04-02,9.094960464315804,7.4571342848378634,10.776725403183958
9916,2006-04-03,9.150570220397773,7.344604916440829,10.924506792524127
9917,2006-04-04,9.182962826904681,7.37140882711078,10.956852881129254
9918,2006-04-05,9.282542988058053,7.529148964256482,10.97997407985074
9919,2006-04-07,9.323143448159216,7.63791481938952,11.01647409071529
9920,2006-04-08,9.331531361861247,7.579174842087043,11.139598866315957
9921,2006-04-09,9.458876907211472,7.647093114099831,11.091053281600933
9922,2006-04-10,9.557392170437076,7.958707996368178,11.235044791800952
9923,2006-04-11,9.63492168304806,7.909453398747608,11.307389099112996
9924,2006-04-12,9.780961569521835,7.9854802921877575,11.504873948534824
9925,2006-04-13,9.853472297980762,7.985657815013836,11.637795237666577
9926,2006-04-14,9.914845727025355,8.113775126512392,11.689253352377888
9927,2006-04-15,9.968332569680555,8.2610473745897,11.71628046743043
9928,2006-04-16,10.138688320161105,8.416536555858826,11.895527548040295
9929,2006-04-17,10.27742329336867,8.612865814090403,12.069930324183773
9930,2006-04-18,10.391772509631359,8.58551272452767,12.24496942329013
9931,2006-04-19,10.570726487394515,8.866589910669527,12.243879556995156
9932,2006-04-20,10.67185274074522,9.001617755302531,12.368369394066121
9933,2006-04-21,10.757268500567156,8.971490752893613,12.470804230677789
9934,2006-04-22,10.830070689243286,9.04352221346922,12.520201235990294
9935,2006-04-23,11.014981188578815,9.373948222139743,12.61976032426731
9936,2006-04-24,11.163593129168973,9.303221166827573,13.00192457611553
9937,2006-04-25,11.283334093446223,9.545233923337044,12.993918503419042
9938,2006-04-26,11.46348753108161,9.58408670985173,13.196129718436955
9939,2006-04-27,11.562002488649663,9.884504526633426,13.324644208647284
9940,2006-04-28,11.641452537374823,9.972371580456382,13.381557938326209
9941,2006-04-29,11.70545034329259,9.85930472167375,13.446779188762688
9942,2006-04-30,11.879276371389116,10.266142932790098,13.69344378994439
9943,2006-05-01,12.015107928491261,10.122046581222738,13.674849693137698
9944,2006-05-02,12.120964924908765,10.45491550388574,13.960543105596663
9945,2006-05-03,12.286714138921173,10.6505226294015,14.16900210596171
9946,2006-05-05,12.436501104829942,10.788998889071308,14.24890412577935
9947,2006-05-06,12.487705642910798,10.680898394341583,14.184766621554356
9948,2006-05-07,12.650154018799668,10.878316373726868,14.390860917862575
9949,2006-05-08,12.776345717840432,10.97632086071957,14.502060401286716
9950,2006-05-09,12.8745406839605,10.991291475287113,14.484447988503149
9951,2006-10-28,10.871427810045985,9.160770403598681,12.675676114467569
9952,2006-10-29,10.7975831994349,8.99847114979198,12.567314662438642
9953,2006-10-30,10.685903194181504,8.927695527868494,12.325672095293667
9954,2006-10-31,10.544393711619461,8.908525539171247,12.331156313426234
9955,2006-11-01,10.4628953804912,8.804412892234343,12.174592022014673
9956,2006-11-02,10.299883672669477,8.504464016989315,12.007847203451494
9957,2006-11-03,10.118419482743137,8.430271295344081,11.787043762313804
9958,2006-11-04,9.922556789188572,8.223260063205593,11.68616345326351
9959,2006-11-05,9.837966034976795,8.094748522148393,11.610934315076832
9960,2006-11-06,9.717159531670017,7.926234727869863,11.459751259065602
9961,2006-11-07,9.568435316795776,7.8643603709607515,11.3779547695682
9962,2006-11-09,9.316169853033468,7.66138597152357,11.105518122210588
9963,2006-11-10,9.134505165493069,7.378296975870868,10.83268926146021
9964,2006-11-12,8.86144000522695,7.23820096750332,10.576250672396107
9965,2006-11-13,8.748227738832535,7.170503640021891,10.587975598177131
9966,2006-11-14,8.609611495133395,6.881527355316054,10.343194978357683
9967,2006-11-15,8.535552173639207,6.815300911398819,10.22387109346353
9968,2006-11-16,8.384551576987986,6.615240297211494,10.164399406911668
9969,2006-11-17,8.219605498376438,6.546897100944877,9.821351745353006
9970,2006-11-18,8.044616321660989,6.366995345003236,9.902048517763577
9971,2006-11-19,7.985023554401368,6.2349840135262005,9.674308052808863
9972,2006-11-21,7.776597916825528,6.08991766042094,9.557758451370768
9973,2006-11-22,7.725381846430068,5.904727852033271,9.477825874600475
9974,2006-11-23,7.597619464447183,5.77702712651621,9.446724402027522
9975,2006-11-24,7.456050047300732,5.726787133631593,9.224738572656188
9976,2006-11-25,7.304341582320288,5.702137737464744,9.074691930546088
9977,2006-11-26,7.267726534990953,5.494033993214852,8.976329426690151
9978,2006-11-27,7.198240494094838,5.527873477550453,8.791915842532587
9979,2006-11-28,7.103679708355784,5.272991808769652,8.807415427785392
9980,2006-11-29,7.073618882527095,5.301028069211385,8.813611397614364
9981,2006-11-30,6.966219351573144,5.078352571366915,8.557334770303266
9982,2006-12-02,6.711196659851864,4.949762108219412,8.360898218254233
9983,2006-12-03,6.692510228238977,4.875694884018366,8.380043224066297
9984,2006-12-07,6.456388550602373,4.745809679074651,8.25575058824469
9985,2006-12-08,6.349658860198068,4.643548892339514,8.138765373396266
9986,2006-12-09,6.231794325620239,4.596513500640324,8.005308489445385
9987,2006-12-10,6.228182769895705,4.43440109558198,7.91081046993155
9988,2006-12-11,6.191034365421276,4.420332894974934,7.887636757007811
9989,2006-12-12,6.128330317472657,4.437643766144742,7.816435462340501
9990,2006-12-13,6.129831932390082,4.308463265086451,7.843999098816211
9991,2006-12-14,6.053880487068398,4.314822139460028,7.80088165850743
9992,2006-12-15,5.963349022287564,4.305610085099147,7.726237410647907
9993,2006-12-16,5.862052660319109,4.215612686234003,7.779540786222297
9994,2006-12-17,5.875376007737431,4.2734169455673445,7.53516861618217
9995,2006-12-19,5.810371266461117,4.202118007018925,7.445667605899202
9996,2006-12-20,5.829675195606211,4.13393776873716,7.653616159331156
9997,2006-12-21,5.7716770290039765,4.110157699634807,7.459623538794152
9998,2006-12-23,5.615833019937441,3.8368052957403385,7.312871672253223
9999,2006-12-24,5.646982591860279,3.9020295925631556,7.307555102001206
10000,2006-12-25,5.644686992209745,3.8895460174613565,7.296850573331813
10001,2006-12-26,5.616780638273405,3.9908090225261277,7.337646639011972
10002,2006-12-28,5.611124532605404,3.955601712784267,7.3959072650767546
10003,2006-12-29,5.5542645790709,3.7794591572576635,7.257057902244428
10004,2006-12-30,5.485947361737742,3.716744967127324,7.174753123544287
10005,2006-12-31,5.53141461688975,3.8242033520741767,7.245349868437804
10006,2007-01-01,5.542724710060762,3.739691041562482,7.249977110514416
10007,2007-01-02,5.527706374133405,3.7735676643467557,7.330967022907428
10008,2007-01-03,5.575972520414855,3.8330571895898675,7.362449991342249
10009,2007-01-05,5.499706603098643,3.7035679269034536,7.2859892716391865
10010,2007-01-06,5.441620726077954,3.629215157663476,7.052000344200582
10011,2007-01-07,5.496753876786991,3.7345992132890187,7.1801772348649875
10012,2007-01-08,5.517210432505483,3.6953005431292896,7.134094897369186
10013,2007-01-09,5.510861939897449,3.7932435518687964,7.226645039943009
10014,2007-01-10,5.567357244188922,3.682490699770187,7.128707104325459
10015,2007-01-11,5.544923168356649,3.79750910734013,7.210166831569874
10016,2007-01-12,5.506316856258068,3.790343256585106,7.324774748457424
10017,2007-01-13,5.455236393973715,3.72810226076191,7.1088805138253175
10018,2007-01-14,5.516948306083051,3.720407608003807,7.213610507258139
10019,2007-01-15,5.543518168977937,3.9240517212275154,7.284989597424657
10020,2007-01-16,5.542760689305475,3.8742233022435673,7.324543419212362
10021,2007-01-17,5.604250930772546,3.811272448101744,7.359342829219164
10022,2007-01-18,5.586127093019839,3.781619063046908,7.381145494884187
10023,2007-01-19,5.551045936268407,3.685752005270016,7.370694164474761
10024,2007-01-20,5.502597407353443,3.6417045215405204,7.083970931616608
10025,2007-01-21,5.565936967451593,3.904389053607854,7.3297260651594955
10026,2007-01-22,5.59302173140323,3.825601216125774,7.310801623133266
10027,2007-01-23,5.5915666019907215,3.7664982161466374,7.269624691136989
10028,2007-01-24,5.651061889584703,3.8899714992658194,7.226484485300832
10029,2007-01-25,5.629582605490241,4.038513384427897,7.395650379572151
10030,2007-01-26,5.589750291207343,3.8038859505821585,7.250900268260459
10031,2007-01-27,5.535153698802833,3.7761254526778543,7.188902145194592
10032,2007-01-28,5.590986581075243,3.8395276388481,7.293533216534642
10033,2007-01-29,5.609288466551496,3.885643139114907,7.359340498866626
10034,2007-01-30,5.597904382643064,3.752424232715507,7.381914115268935
10035,2007-01-31,5.646504819955395,3.8840562578246667,7.3465677480992735
10036,2007-02-01,5.6133959586453175,3.740963035542866,7.332023223275692
10037,2007-02-02,5.561480888209923,3.847359942978611,7.263510851145944
10038,2007-02-03,5.494678047370199,3.84694415483409,7.093709547225258
10039,2007-02-04,5.538555101040792,3.9017780036202936,7.195005619717223
10040,2007-02-05,5.545564137814271,3.8290155664568335,7.25903696348057
10041,2007-02-07,5.563982632288594,3.937927082644504,7.4685205187532695
10042,2007-02-08,5.52431519085948,3.7892970435273834,7.256527252890159
10043,2007-02-09,5.46837625886428,3.809291977771284,7.093012863594347
10044,2007-02-11,5.4468679201304475,3.658053269198466,7.159835871207003
10045,2007-02-12,5.460178804224038,3.6404953759866903,7.173553311676637
10046,2007-02-13,5.44914100299658,3.8421826529770127,7.2152725852586075
